elapsed_s,timestamp,gateway_id,cpu_pct,cpu_user,cpu_sys,cpu_iowait,mem_total_mb,mem_used_mb,mem_free_mb,mem_used_pct,load_1,load_5,load_15,net_rx_bytes,net_tx_bytes,net_rx_delta,net_tx_delta,cs_cpu_pct,cs_mem_mb,pf_cpu_pct,pf_mem_mb,rx_total,tx_total,rx_delta,tx_delta,rx_crc_ok,rx_crc_error,rx_crc_none,crc_error_rate_pct,rx_dr0,rx_dr1,rx_dr2,rx_dr3,rx_dr4,rx_dr5
4.5,2026-05-16T19:40:27,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,702,7107,9.0,0.41,0.4,0.36,338480241,1604297618,3034,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
4.9,2026-05-16T19:40:27,0016c001f10c2ef6,5.7,1.1,4.6,0.0,7809,703,7106,9.0,0.41,0.4,0.36,338483275,1604309295,3034,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
5.4,2026-05-16T19:40:27,0016c001f10c2ef6,6.5,2.4,4.1,0.0,7809,702,7107,9.0,0.41,0.4,0.36,338487338,1604351487,4063,42192,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
5.9,2026-05-16T19:40:28,0016c001f10c2ef6,10.6,4.0,6.6,0.0,7809,702,7107,9.0,0.41,0.4,0.36,338490376,1604363913,3038,12426,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
6.3,2026-05-16T19:40:28,0016c001f10c2ef6,15.8,2.8,13.0,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338493462,1604375590,3086,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
6.8,2026-05-16T19:40:29,0016c001f10c2ef6,20.5,2.3,17.5,0.6,7809,702,7107,9.0,0.46,0.41,0.37,338496646,1604388854,3184,13264,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
7.2,2026-05-16T19:40:29,0016c001f10c2ef6,19.8,2.9,16.9,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338500609,1604431046,3963,42192,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
7.6,2026-05-16T19:40:30,0016c001f10c2ef6,16.6,1.8,14.7,0.0,7809,702,7107,9.0,0.46,0.41,0.37,338503743,1604442723,3134,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
8.1,2026-05-16T19:40:30,0016c001f10c2ef6,5.8,2.3,3.5,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338506781,1604454400,3038,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
8.5,2026-05-16T19:40:31,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338510019,1604466077,3238,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
9.0,2026-05-16T19:40:31,0016c001f10c2ef6,6.3,1.7,4.6,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338513005,1604477754,2986,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
9.4,2026-05-16T19:40:31,0016c001f10c2ef6,6.9,1.7,5.2,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338517020,1604519946,4015,42192,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
9.8,2026-05-16T19:40:32,0016c001f10c2ef6,8.0,2.3,5.7,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338520054,1604531623,3034,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
10.3,2026-05-16T19:40:32,0016c001f10c2ef6,6.4,2.7,3.7,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338523152,1604544345,3098,12722,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
10.8,2026-05-16T19:40:33,0016c001f10c2ef6,7.6,1.1,6.5,0.0,7809,703,7106,9.0,0.46,0.41,0.37,338526442,1604556022,3290,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
11.3,2026-05-16T19:40:33,0016c001f10c2ef6,9.8,2.9,6.8,0.0,7809,703,7106,9.0,0.42,0.41,0.37,338530734,1604598280,4292,42258,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
11.7,2026-05-16T19:40:34,0016c001f10c2ef6,7.7,1.2,6.5,0.0,7809,703,7106,9.0,0.42,0.41,0.37,338533868,1604609957,3134,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
12.1,2026-05-16T19:40:34,0016c001f10c2ef6,6.4,1.2,5.2,0.0,7809,702,7107,9.0,0.42,0.41,0.37,338536978,1604621712,3110,11755,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
12.6,2026-05-16T19:40:35,0016c001f10c2ef6,6.8,2.8,4.0,0.0,7809,702,7107,9.0,0.42,0.41,0.37,338540116,1604633389,3138,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
13.0,2026-05-16T19:40:35,0016c001f10c2ef6,6.4,2.3,4.0,0.0,7809,702,7107,9.0,0.42,0.41,0.37,338543150,1604645066,3034,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
13.5,2026-05-16T19:40:36,0016c001f10c2ef6,6.9,1.7,5.2,0.0,7809,702,7107,9.0,0.42,0.41,0.37,338547165,1604687258,4015,42192,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
13.9,2026-05-16T19:40:36,0016c001f10c2ef6,6.5,1.8,4.7,0.0,7809,702,7107,9.0,0.42,0.41,0.37,338550199,1604698935,3034,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
14.3,2026-05-16T19:40:36,0016c001f10c2ef6,5.2,1.7,3.5,0.0,7809,702,7107,9.0,0.42,0.41,0.37,338553285,1604710612,3086,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
14.7,2026-05-16T19:40:37,0016c001f10c2ef6,6.5,1.8,4.7,0.0,7809,702,7107,9.0,0.42,0.41,0.37,338556371,1604722289,3086,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
15.2,2026-05-16T19:40:37,0016c001f10c2ef6,6.2,2.3,4.0,0.0,7809,703,7106,9.0,0.42,0.41,0.37,338559509,1604733966,3138,11677,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
15.6,2026-05-16T19:40:38,0016c001f10c2ef6,5.7,2.3,3.4,0.0,7809,703,7106,9.0,0.42,0.41,0.37,338563704,1604776314,4195,42348,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
16.1,2026-05-16T19:40:38,0016c001f10c2ef6,8.0,4.0,4.0,0.0,7809,703,7106,9.0,0.42,0.41,0.37,338567098,1604789056,3394,12742,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
16.6,2026-05-16T19:40:39,0016c001f10c2ef6,10.7,4.4,6.3,0.0,7809,701,7108,9.0,0.39,0.4,0.36,338570386,1604802742,3288,13686,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
17.1,2026-05-16T19:40:39,0016c001f10c2ef6,9.2,3.1,6.1,0.0,7809,702,7107,9.0,0.39,0.4,0.36,338573600,1604814571,3214,11829,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
17.5,2026-05-16T19:40:40,0016c001f10c2ef6,4.7,1.8,2.9,0.0,7809,703,7106,9.0,0.39,0.4,0.36,338577667,1604856788,4067,42217,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
18.0,2026-05-16T19:40:40,0016c001f10c2ef6,13.2,2.9,9.8,0.6,7809,703,7106,9.0,0.39,0.4,0.36,338580869,1604868707,3202,11919,1.3,234.2,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
18.5,2026-05-16T19:40:41,0016c001f10c2ef6,17.8,1.0,16.8,0.0,7809,701,7108,9.0,0.39,0.4,0.36,338583903,1604880384,3034,11677,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
18.9,2026-05-16T19:40:41,0016c001f10c2ef6,18.4,0.6,17.8,0.0,7809,702,7107,9.0,0.39,0.4,0.36,338586937,1604892061,3034,11677,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
19.3,2026-05-16T19:40:41,0016c001f10c2ef6,20.2,3.0,17.3,0.0,7809,702,7107,9.0,0.39,0.4,0.36,338590900,1604934278,3963,42217,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
19.8,2026-05-16T19:40:42,0016c001f10c2ef6,9.1,3.4,5.7,0.0,7809,703,7106,9.0,0.39,0.4,0.36,338593934,1604945971,3034,11693,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
20.2,2026-05-16T19:40:42,0016c001f10c2ef6,5.8,1.2,4.7,0.0,7809,702,7107,9.0,0.39,0.4,0.36,338597072,1604957648,3138,11677,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
20.6,2026-05-16T19:40:43,0016c001f10c2ef6,6.4,3.5,2.9,0.0,7809,702,7107,9.0,0.39,0.4,0.36,338600258,1604969325,3186,11677,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
21.1,2026-05-16T19:40:43,0016c001f10c2ef6,6.7,3.4,3.4,0.0,7809,702,7107,9.0,0.39,0.4,0.36,338603244,1604981002,2986,11677,1.3,234.3,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
21.6,2026-05-16T19:40:44,0016c001f10c2ef6,6.2,2.2,3.9,0.0,7809,702,7107,9.0,0.36,0.39,0.36,338607584,1605023219,4340,42217,1.3,234.4,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
22.0,2026-05-16T19:40:44,0016c001f10c2ef6,6.4,2.3,4.0,0.0,7809,702,7107,9.0,0.36,0.39,0.36,338610826,1605034896,3242,11677,1.3,234.4,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
22.5,2026-05-16T19:40:45,0016c001f10c2ef6,9.5,3.0,6.5,0.0,7809,701,7108,9.0,0.36,0.39,0.36,338614016,1605046639,3190,11743,1.3,234.4,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
22.9,2026-05-16T19:40:45,0016c001f10c2ef6,5.3,1.2,4.1,0.0,7809,706,7103,9.0,0.36,0.39,0.36,338630495,1609801401,16479,4754762,1.3,234.4,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
23.6,2026-05-16T19:40:46,0016c001f10c2ef6,8.6,4.1,4.5,0.0,7809,701,7108,9.0,0.36,0.39,0.36,338645780,1609867116,15285,65715,1.3,234.5,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
24.0,2026-05-16T19:40:46,0016c001f10c2ef6,8.3,3.0,5.3,0.0,7809,702,7107,9.0,0.36,0.39,0.36,338649018,1609878793,3238,11677,1.3,234.5,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
24.5,2026-05-16T19:40:47,0016c001f10c2ef6,5.7,2.3,2.9,0.6,7809,702,7107,9.0,0.36,0.39,0.36,338652056,1609890470,3038,11677,1.3,234.5,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
24.9,2026-05-16T19:40:47,0016c001f10c2ef6,5.7,1.1,4.6,0.0,7809,702,7107,9.0,0.36,0.39,0.36,338655142,1609902147,3086,11677,1.3,234.5,3.1,2.0,83,43,0,0,0,0,0,0.0,0,0,0,0,0,0
25.4,2026-05-16T19:40:47,0016c001f10c2ef6,5.3,2.4,3.0,0.0,7809,702,7107,9.0,0.36,0.39,0.36,338660933,1609947998,5791,45851,1.3,234.7,3.1,2.0,85,45,2,2,0,0,0,0.0,0,0,0,0,0,0
25.8,2026-05-16T19:40:48,0016c001f10c2ef6,9.8,4.6,5.2,0.0,7809,703,7106,9.0,0.36,0.39,0.36,338664179,1609959741,3246,11743,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
26.2,2026-05-16T19:40:48,0016c001f10c2ef6,5.8,2.3,3.5,0.0,7809,703,7106,9.0,0.36,0.39,0.36,338667317,1609971418,3138,11677,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
26.7,2026-05-16T19:40:49,0016c001f10c2ef6,7.3,1.7,5.6,0.0,7809,702,7107,9.0,0.33,0.39,0.36,338672379,1609986761,5062,15343,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
27.1,2026-05-16T19:40:49,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,702,7107,9.0,0.33,0.39,0.36,338675417,1609998438,3038,11677,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
27.6,2026-05-16T19:40:50,0016c001f10c2ef6,9.3,3.1,6.2,0.0,7809,702,7107,9.0,0.33,0.39,0.36,338679380,1610040721,3963,42283,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
28.0,2026-05-16T19:40:50,0016c001f10c2ef6,6.4,1.8,4.7,0.0,7809,702,7107,9.0,0.33,0.39,0.36,338682638,1610052476,3258,11755,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
28.5,2026-05-16T19:40:51,0016c001f10c2ef6,6.9,2.3,4.6,0.0,7809,702,7107,9.0,0.33,0.39,0.36,338685780,1610064153,3142,11677,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
28.9,2026-05-16T19:40:51,0016c001f10c2ef6,7.0,1.7,4.7,0.6,7809,701,7108,9.0,0.33,0.39,0.36,338688918,1610075830,3138,11677,1.3,234.7,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
29.3,2026-05-16T19:40:51,0016c001f10c2ef6,7.5,2.3,5.2,0.0,7809,702,7107,9.0,0.33,0.39,0.36,338692120,1610087749,3202,11919,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
29.8,2026-05-16T19:40:52,0016c001f10c2ef6,15.7,3.6,12.2,0.0,7809,702,7107,9.0,0.33,0.39,0.36,338696135,1610129966,4015,42217,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
30.3,2026-05-16T19:40:52,0016c001f10c2ef6,18.5,2.4,16.1,0.0,7809,704,7105,9.0,0.33,0.39,0.36,338699269,1610141643,3134,11677,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
30.7,2026-05-16T19:40:53,0016c001f10c2ef6,21.1,3.0,18.1,0.0,7809,704,7105,9.0,0.33,0.39,0.36,338702353,1610155594,3084,13951,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
31.1,2026-05-16T19:40:53,0016c001f10c2ef6,19.2,1.8,17.4,0.0,7809,704,7105,9.0,0.33,0.39,0.36,338705591,1610167271,3238,11677,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
31.6,2026-05-16T19:40:54,0016c001f10c2ef6,7.3,3.4,4.0,0.0,7809,704,7105,9.0,0.3,0.38,0.36,338709987,1610209488,4396,42217,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
32.0,2026-05-16T19:40:54,0016c001f10c2ef6,6.5,2.4,4.1,0.0,7809,703,7106,9.0,0.3,0.38,0.36,338713225,1610221165,3238,11677,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
32.4,2026-05-16T19:40:55,0016c001f10c2ef6,5.7,2.8,2.8,0.0,7809,704,7105,9.0,0.3,0.38,0.36,338716363,1610232842,3138,11677,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
32.9,2026-05-16T19:40:55,0016c001f10c2ef6,8.9,2.6,6.2,0.0,7809,702,7107,9.0,0.3,0.38,0.36,338719605,1610244585,3242,11743,1.3,234.6,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
33.4,2026-05-16T19:40:56,0016c001f10c2ef6,9.1,3.6,5.6,0.0,7809,701,7108,9.0,0.3,0.38,0.36,338723256,1610256328,3651,11743,1.3,234.5,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
33.9,2026-05-16T19:40:56,0016c001f10c2ef6,10.7,3.1,7.7,0.0,7809,702,7107,9.0,0.3,0.38,0.36,338726908,1610298677,3652,42349,1.3,234.5,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
34.4,2026-05-16T19:40:57,0016c001f10c2ef6,10.9,3.6,6.8,0.5,7809,702,7107,9.0,0.3,0.38,0.36,338731930,1610314054,5022,15377,1.3,234.5,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
34.9,2026-05-16T19:40:57,0016c001f10c2ef6,5.8,1.7,4.1,0.0,7809,701,7108,9.0,0.3,0.38,0.36,338736032,1610327564,4102,13510,1.3,234.5,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
35.3,2026-05-16T19:40:57,0016c001f10c2ef6,7.9,2.3,5.6,0.0,7809,702,7107,9.0,0.3,0.38,0.36,338739982,1610341074,3950,13510,1.3,234.5,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
35.7,2026-05-16T19:40:58,0016c001f10c2ef6,7.5,2.9,4.6,0.0,7809,702,7107,9.0,0.3,0.38,0.36,338744153,1610383291,4171,42217,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
36.2,2026-05-16T19:40:58,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,702,7107,9.0,0.3,0.38,0.36,338747515,1610395046,3362,11755,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
36.6,2026-05-16T19:40:59,0016c001f10c2ef6,5.8,1.2,4.7,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338750757,1610406723,3242,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
37.1,2026-05-16T19:40:59,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,701,7108,9.0,0.28,0.37,0.35,338753795,1610418400,3038,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
37.5,2026-05-16T19:41:00,0016c001f10c2ef6,7.5,2.3,5.2,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338756981,1610430077,3186,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
37.9,2026-05-16T19:41:00,0016c001f10c2ef6,7.6,2.9,4.7,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338760948,1610472294,3967,42217,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
38.3,2026-05-16T19:41:00,0016c001f10c2ef6,6.6,1.8,4.8,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338764134,1610483971,3186,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
38.8,2026-05-16T19:41:01,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338767224,1610495648,3090,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
39.2,2026-05-16T19:41:01,0016c001f10c2ef6,6.3,2.9,3.4,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338770514,1610507325,3290,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
39.7,2026-05-16T19:41:02,0016c001f10c2ef6,9.1,3.0,6.1,0.0,7809,703,7106,9.0,0.28,0.37,0.35,338774533,1610549608,4019,42283,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
40.1,2026-05-16T19:41:02,0016c001f10c2ef6,9.3,2.9,6.4,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338777671,1610561285,3138,11677,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
40.6,2026-05-16T19:41:03,0016c001f10c2ef6,6.4,2.9,3.5,0.0,7809,702,7107,9.0,0.28,0.37,0.35,338780757,1610572962,3086,11677,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
41.0,2026-05-16T19:41:03,0016c001f10c2ef6,8.0,4.6,3.4,0.0,7809,703,7106,9.0,0.28,0.37,0.35,338783895,1610585322,3138,12360,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
41.4,2026-05-16T19:41:04,0016c001f10c2ef6,10.6,0.6,10.0,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338787404,1610598597,3509,13275,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
41.9,2026-05-16T19:41:04,0016c001f10c2ef6,20.7,4.9,15.9,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338791367,1610640880,3963,42283,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
42.3,2026-05-16T19:41:04,0016c001f10c2ef6,18.5,1.8,16.7,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338794557,1610652557,3190,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
42.7,2026-05-16T19:41:05,0016c001f10c2ef6,18.6,1.8,16.8,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338797643,1610664300,3086,11743,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
43.2,2026-05-16T19:41:05,0016c001f10c2ef6,10.1,2.4,7.7,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338800729,1610675977,3086,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
43.6,2026-05-16T19:41:06,0016c001f10c2ef6,5.9,1.2,4.7,0.0,7809,702,7107,9.0,0.33,0.38,0.36,338803763,1610687654,3034,11677,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
44.0,2026-05-16T19:41:06,0016c001f10c2ef6,8.2,2.9,5.3,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338807902,1610729949,4139,42295,1.3,234.1,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
44.5,2026-05-16T19:41:07,0016c001f10c2ef6,7.0,1.7,5.2,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338811088,1610741626,3186,11677,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
44.9,2026-05-16T19:41:07,0016c001f10c2ef6,12.2,4.1,7.1,1.0,7809,703,7106,9.0,0.33,0.38,0.36,338814226,1610753369,3138,11743,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
45.5,2026-05-16T19:41:08,0016c001f10c2ef6,9.1,3.0,6.1,0.0,7809,703,7106,9.0,0.33,0.38,0.36,338817544,1610765268,3318,11899,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
45.9,2026-05-16T19:41:08,0016c001f10c2ef6,11.2,3.6,7.7,0.0,7809,702,7107,9.0,0.33,0.38,0.36,338821715,1610807551,4171,42283,1.3,234.0,3.1,2.0,85,45,0,0,0,0,0,0.0,0,0,0,0,0,0
