elapsed_s,timestamp,gateway_id,cpu_pct,cpu_user,cpu_sys,cpu_iowait,mem_total_mb,mem_used_mb,mem_free_mb,mem_used_pct,load_1,load_5,load_15,net_rx_bytes,net_tx_bytes,net_rx_delta,net_tx_delta,cs_cpu_pct,cs_mem_mb,pf_cpu_pct,pf_mem_mb,rx_total,tx_total,rx_delta,tx_delta,rx_crc_ok,rx_crc_error,rx_crc_none,crc_error_rate_pct,rx_dr0,rx_dr1,rx_dr2,rx_dr3,rx_dr4,rx_dr5
5.4,2026-05-16T18:17:27,0016c001f10c2ef6,7.3,3.4,3.9,0.0,7809,699,7110,9.0,0.25,0.3,0.42,313723491,1264496513,3138,11591,1.3,234.2,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
5.9,2026-05-16T18:17:27,0016c001f10c2ef6,5.2,1.2,4.0,0.0,7809,699,7110,9.0,0.25,0.3,0.42,313727554,1264538929,4063,42416,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
6.4,2026-05-16T18:17:27,0016c001f10c2ef6,21.3,4.5,16.9,0.0,7809,699,7110,9.0,0.25,0.3,0.42,313730592,1264550520,3038,11591,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
6.9,2026-05-16T18:17:28,0016c001f10c2ef6,19.0,1.8,17.3,0.0,7809,699,7110,9.0,0.25,0.3,0.42,313733778,1264562111,3186,11591,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
7.4,2026-05-16T18:17:28,0016c001f10c2ef6,19.8,1.9,17.9,0.0,7809,700,7109,9.0,0.25,0.3,0.42,313736916,1264573702,3138,11591,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
7.9,2026-05-16T18:17:29,0016c001f10c2ef6,17.1,3.4,13.7,0.0,7809,700,7109,9.0,0.25,0.3,0.42,313740058,1264585293,3142,11591,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
8.3,2026-05-16T18:17:29,0016c001f10c2ef6,6.6,2.4,4.2,0.0,7809,700,7109,9.0,0.25,0.3,0.42,313744498,1264627643,4440,42350,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
8.8,2026-05-16T18:17:30,0016c001f10c2ef6,7.9,2.8,5.1,0.0,7809,701,7108,9.0,0.23,0.3,0.42,313747640,1264639234,3142,11591,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
9.3,2026-05-16T18:17:30,0016c001f10c2ef6,5.8,1.7,4.1,0.0,7809,700,7109,9.0,0.23,0.3,0.42,313750898,1264650903,3258,11669,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
9.7,2026-05-16T18:17:31,0016c001f10c2ef6,6.0,1.8,4.2,0.0,7809,700,7109,9.0,0.23,0.3,0.42,313753988,1264662560,3090,11657,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
10.2,2026-05-16T18:17:31,0016c001f10c2ef6,7.4,3.1,4.3,0.0,7809,700,7109,9.0,0.23,0.3,0.42,313758155,1264704910,4167,42350,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
10.7,2026-05-16T18:17:31,0016c001f10c2ef6,6.3,2.9,3.4,0.0,7809,700,7109,9.0,0.23,0.3,0.42,313761245,1264716567,3090,11657,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
11.2,2026-05-16T18:17:32,0016c001f10c2ef6,7.0,2.3,4.7,0.0,7809,699,7110,9.0,0.23,0.3,0.42,313764383,1264728158,3138,11591,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
11.6,2026-05-16T18:17:32,0016c001f10c2ef6,5.9,2.4,3.5,0.0,7809,699,7110,9.0,0.23,0.3,0.42,313767673,1264739749,3290,11591,1.3,234.1,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
12.2,2026-05-16T18:17:32,0016c001f10c2ef6,8.4,2.6,5.8,0.0,7809,699,7110,9.0,0.23,0.3,0.42,313771688,1264782231,4015,42482,1.3,234.2,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
12.6,2026-05-16T18:17:33,0016c001f10c2ef6,7.6,2.4,5.3,0.0,7809,700,7109,9.0,0.23,0.3,0.42,313774826,1264793822,3138,11591,1.3,234.2,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
13.1,2026-05-16T18:17:33,0016c001f10c2ef6,7.1,2.4,4.7,0.0,7809,701,7108,9.0,0.23,0.3,0.42,313777864,1264805413,3038,11591,1.3,234.2,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
13.6,2026-05-16T18:17:34,0016c001f10c2ef6,6.6,1.8,4.8,0.0,7809,701,7108,9.0,0.23,0.3,0.42,313780950,1264817004,3086,11591,1.3,234.2,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
14.0,2026-05-16T18:17:34,0016c001f10c2ef6,6.6,2.4,4.2,0.0,7809,700,7109,9.0,0.23,0.3,0.42,313785065,1264859354,4115,42350,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
14.5,2026-05-16T18:17:35,0016c001f10c2ef6,6.6,1.8,4.8,0.0,7809,700,7109,9.0,0.21,0.29,0.42,313788103,1264871628,3038,12274,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
15.0,2026-05-16T18:17:35,0016c001f10c2ef6,9.0,3.0,5.4,0.6,7809,700,7109,9.0,0.21,0.29,0.42,313791393,1264883219,3290,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
15.4,2026-05-16T18:17:36,0016c001f10c2ef6,6.0,1.8,4.2,0.0,7809,700,7109,9.0,0.21,0.29,0.42,313794577,1264896397,3184,13178,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
15.9,2026-05-16T18:17:36,0016c001f10c2ef6,5.9,3.6,2.4,0.0,7809,700,7109,9.0,0.21,0.29,0.42,313797563,1264907988,2986,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
16.3,2026-05-16T18:17:37,0016c001f10c2ef6,8.0,3.1,4.9,0.0,7809,700,7109,9.0,0.21,0.29,0.42,313801782,1264950404,4219,42416,1.3,234.4,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
16.8,2026-05-16T18:17:37,0016c001f10c2ef6,7.6,2.9,4.7,0.0,7809,700,7109,9.0,0.21,0.29,0.42,313804884,1264962237,3102,11833,1.3,234.4,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
17.3,2026-05-16T18:17:38,0016c001f10c2ef6,6.2,2.3,4.0,0.0,7809,700,7109,9.0,0.21,0.29,0.42,313808070,1264973828,3186,11591,1.3,234.4,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
17.8,2026-05-16T18:17:38,0016c001f10c2ef6,8.0,2.1,5.9,0.0,7809,700,7109,9.0,0.21,0.29,0.42,313811478,1264985839,3408,12011,1.3,234.4,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
18.4,2026-05-16T18:17:38,0016c001f10c2ef6,11.6,5.6,6.1,0.0,7809,701,7108,9.0,0.21,0.29,0.42,313815665,1265028399,4187,42560,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
18.9,2026-05-16T18:17:39,0016c001f10c2ef6,8.6,3.5,5.1,0.0,7809,701,7108,9.0,0.21,0.29,0.42,313818859,1265040122,3194,11723,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
19.4,2026-05-16T18:17:39,0016c001f10c2ef6,18.8,2.3,16.5,0.0,7809,701,7108,9.0,0.21,0.29,0.42,313822426,1265051713,3567,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
19.9,2026-05-16T18:17:40,0016c001f10c2ef6,18.8,2.9,15.3,0.6,7809,701,7108,9.0,0.35,0.32,0.43,313825564,1265063304,3138,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
20.4,2026-05-16T18:17:40,0016c001f10c2ef6,19.6,2.5,17.2,0.0,7809,701,7108,9.0,0.35,0.32,0.43,313829631,1265105588,4067,42284,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
20.9,2026-05-16T18:17:41,0016c001f10c2ef6,14.0,2.2,11.8,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313832869,1265117179,3238,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
21.4,2026-05-16T18:17:41,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313835959,1265128836,3090,11657,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
21.9,2026-05-16T18:17:42,0016c001f10c2ef6,6.3,2.3,4.0,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313839201,1265140427,3242,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
22.3,2026-05-16T18:17:42,0016c001f10c2ef6,5.4,1.8,3.6,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313843264,1265182777,4063,42350,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
22.8,2026-05-16T18:17:43,0016c001f10c2ef6,8.3,3.0,5.3,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313846402,1265194368,3138,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
23.3,2026-05-16T18:17:43,0016c001f10c2ef6,7.1,2.4,4.7,0.0,7809,699,7110,9.0,0.35,0.32,0.43,313849592,1265205959,3190,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
23.7,2026-05-16T18:17:43,0016c001f10c2ef6,9.7,4.5,5.1,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313852650,1265217636,3058,11677,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
24.2,2026-05-16T18:17:44,0016c001f10c2ef6,4.8,1.8,3.0,0.0,7809,701,7108,9.0,0.35,0.32,0.43,313856717,1265259986,4067,42350,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
24.7,2026-05-16T18:17:44,0016c001f10c2ef6,7.6,2.9,4.7,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313859907,1265271577,3190,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
25.2,2026-05-16T18:17:45,0016c001f10c2ef6,9.0,3.5,5.5,0.0,7809,700,7109,9.0,0.35,0.32,0.43,313863097,1265283234,3190,11657,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
25.7,2026-05-16T18:17:45,0016c001f10c2ef6,6.3,1.1,5.2,0.0,7809,701,7108,9.0,0.33,0.32,0.42,313866235,1265295903,3138,12669,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
26.2,2026-05-16T18:17:45,0016c001f10c2ef6,10.4,3.1,6.1,1.2,7809,701,7108,9.0,0.33,0.32,0.42,313869419,1265309464,3184,13561,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
26.6,2026-05-16T18:17:46,0016c001f10c2ef6,7.2,3.6,3.6,0.0,7809,701,7108,9.0,0.33,0.32,0.42,313873430,1265351814,4011,42350,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
27.1,2026-05-16T18:17:46,0016c001f10c2ef6,6.0,1.8,4.2,0.0,7809,701,7108,9.0,0.33,0.32,0.42,313876568,1265363405,3138,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
27.6,2026-05-16T18:17:47,0016c001f10c2ef6,7.6,2.3,5.2,0.0,7809,699,7110,9.0,0.33,0.32,0.42,313879758,1265374996,3190,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
28.0,2026-05-16T18:17:47,0016c001f10c2ef6,6.5,3.0,3.6,0.0,7809,700,7109,9.0,0.33,0.32,0.42,313882900,1265386587,3142,11591,1.3,234.3,3.1,2.0,25,12,0,0,0,0,0,0.0,0,0,0,0,0,0
28.5,2026-05-16T18:17:47,0016c001f10c2ef6,6.4,2.9,3.5,0.0,7809,702,7107,9.0,0.33,0.32,0.42,313886967,1265429003,4067,42416,1.3,234.1,3.1,2.0,27,14,2,2,0,0,0,0.0,0,0,0,0,0,0
29.0,2026-05-16T18:17:48,0016c001f10c2ef6,7.4,2.3,5.1,0.0,7809,701,7108,9.0,0.33,0.32,0.42,313890105,1265440594,3138,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
29.5,2026-05-16T18:17:48,0016c001f10c2ef6,6.5,3.0,3.6,0.0,7809,700,7109,9.0,0.33,0.32,0.42,313893343,1265452251,3238,11657,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
30.0,2026-05-16T18:17:49,0016c001f10c2ef6,5.8,2.9,2.9,0.0,7809,700,7109,9.0,0.33,0.32,0.42,313896585,1265463842,3242,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
30.4,2026-05-16T18:17:49,0016c001f10c2ef6,6.4,2.3,4.1,0.0,7809,700,7109,9.0,0.33,0.32,0.42,313901081,1265506192,4496,42350,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
31.0,2026-05-16T18:17:50,0016c001f10c2ef6,9.4,4.2,5.2,0.0,7809,700,7109,9.0,0.3,0.31,0.42,313904119,1265517915,3038,11723,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
31.4,2026-05-16T18:17:50,0016c001f10c2ef6,7.7,1.8,5.3,0.6,7809,700,7109,9.0,0.3,0.31,0.42,313907257,1265529506,3138,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
31.9,2026-05-16T18:17:51,0016c001f10c2ef6,7.2,3.0,4.2,0.0,7809,700,7109,9.0,0.3,0.31,0.42,313910495,1265541097,3238,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
32.4,2026-05-16T18:17:51,0016c001f10c2ef6,19.2,2.3,16.9,0.0,7809,701,7108,9.0,0.3,0.31,0.42,313914770,1265583447,4275,42350,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
32.9,2026-05-16T18:17:52,0016c001f10c2ef6,20.5,1.8,18.7,0.0,7809,701,7108,9.0,0.3,0.31,0.42,313917912,1265595038,3142,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
33.4,2026-05-16T18:17:52,0016c001f10c2ef6,19.0,1.8,17.3,0.0,7809,701,7108,9.0,0.3,0.31,0.42,313921150,1265606629,3238,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
33.8,2026-05-16T18:17:53,0016c001f10c2ef6,13.3,3.0,10.2,0.0,7809,701,7108,9.0,0.3,0.31,0.42,313924340,1265618220,3190,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
34.3,2026-05-16T18:17:53,0016c001f10c2ef6,5.3,2.3,2.9,0.0,7809,700,7109,9.0,0.3,0.31,0.42,313927378,1265629811,3038,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
34.8,2026-05-16T18:17:53,0016c001f10c2ef6,7.2,3.0,4.2,0.0,7809,700,7109,9.0,0.3,0.31,0.42,313931493,1265672161,4115,42350,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
35.3,2026-05-16T18:17:54,0016c001f10c2ef6,5.1,2.3,2.9,0.0,7809,700,7109,9.0,0.3,0.31,0.42,313934583,1265683752,3090,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
35.7,2026-05-16T18:17:54,0016c001f10c2ef6,5.3,2.4,2.9,0.0,7809,699,7110,9.0,0.3,0.31,0.42,313937793,1265695421,3210,11669,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
36.2,2026-05-16T18:17:55,0016c001f10c2ef6,8.0,3.4,4.6,0.0,7809,701,7108,9.0,0.3,0.31,0.42,313941031,1265707012,3238,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
36.7,2026-05-16T18:17:55,0016c001f10c2ef6,11.0,4.7,6.3,0.0,7809,700,7109,9.0,0.28,0.31,0.42,313945102,1265749428,4071,42416,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
37.2,2026-05-16T18:17:56,0016c001f10c2ef6,6.9,2.9,4.0,0.0,7809,699,7110,9.0,0.28,0.31,0.42,313948288,1265761019,3186,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
37.7,2026-05-16T18:17:56,0016c001f10c2ef6,6.5,2.4,4.1,0.0,7809,699,7110,9.0,0.28,0.31,0.42,313951426,1265772610,3138,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
38.2,2026-05-16T18:17:56,0016c001f10c2ef6,6.5,2.4,4.1,0.0,7809,698,7111,8.9,0.28,0.31,0.42,313954464,1265784201,3038,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
38.6,2026-05-16T18:17:57,0016c001f10c2ef6,6.5,2.4,4.2,0.0,7809,699,7110,9.0,0.28,0.31,0.42,313958479,1265826551,4015,42350,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
39.1,2026-05-16T18:17:57,0016c001f10c2ef6,5.8,1.7,4.0,0.0,7809,700,7109,9.0,0.28,0.31,0.42,313961565,1265838142,3086,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
39.6,2026-05-16T18:17:57,0016c001f10c2ef6,6.8,2.3,4.5,0.0,7809,701,7108,9.0,0.28,0.31,0.42,313964547,1265849733,2982,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
40.1,2026-05-16T18:17:58,0016c001f10c2ef6,8.4,5.0,3.4,0.0,7809,701,7108,9.0,0.28,0.31,0.42,313967733,1265861324,3186,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
40.6,2026-05-16T18:17:58,0016c001f10c2ef6,7.6,4.1,3.5,0.0,7809,701,7108,9.0,0.28,0.31,0.42,313971700,1265903740,3967,42416,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
41.0,2026-05-16T18:17:59,0016c001f10c2ef6,8.2,2.9,5.3,0.0,7809,701,7108,9.0,0.28,0.31,0.42,313974734,1265915331,3034,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
41.5,2026-05-16T18:17:59,0016c001f10c2ef6,6.4,1.2,5.2,0.0,7809,701,7108,9.0,0.28,0.31,0.42,313978249,1265926922,3515,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
42.0,2026-05-16T18:18:00,0016c001f10c2ef6,5.8,2.9,2.9,0.0,7809,701,7108,9.0,0.25,0.3,0.42,313981383,1265938513,3134,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
42.5,2026-05-16T18:18:00,0016c001f10c2ef6,8.9,3.7,5.3,0.0,7809,701,7108,9.0,0.25,0.3,0.42,313985450,1265980929,4067,42416,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
43.1,2026-05-16T18:18:01,0016c001f10c2ef6,10.4,4.2,6.2,0.0,7809,700,7109,9.0,0.25,0.3,0.42,313988640,1265992586,3190,11657,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
43.6,2026-05-16T18:18:01,0016c001f10c2ef6,10.1,4.0,6.1,0.0,7809,701,7108,9.0,0.25,0.3,0.42,313991830,1266004309,3190,11723,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
44.1,2026-05-16T18:18:02,0016c001f10c2ef6,10.7,3.0,7.1,0.5,7809,701,7108,9.0,0.25,0.3,0.42,313994972,1266016032,3142,11723,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
44.7,2026-05-16T18:18:03,0016c001f10c2ef6,8.4,3.0,5.4,0.0,7809,701,7108,9.0,0.25,0.3,0.42,313999159,1266058526,4187,42494,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
45.2,2026-05-16T18:18:03,0016c001f10c2ef6,19.4,4.2,15.2,0.0,7809,701,7108,9.0,0.25,0.3,0.42,314002197,1266070117,3038,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
45.7,2026-05-16T18:18:03,0016c001f10c2ef6,19.8,2.3,17.4,0.0,7809,701,7108,9.0,0.25,0.3,0.42,314005283,1266081708,3086,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
46.2,2026-05-16T18:18:04,0016c001f10c2ef6,19.9,1.7,18.2,0.0,7809,701,7108,9.0,0.25,0.3,0.42,314008329,1266094258,3046,12550,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
46.7,2026-05-16T18:18:04,0016c001f10c2ef6,14.3,1.7,12.6,0.0,7809,702,7107,9.0,0.25,0.3,0.42,314012292,1266136608,3963,42350,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
47.2,2026-05-16T18:18:05,0016c001f10c2ef6,6.2,2.3,4.0,0.0,7809,702,7107,9.0,0.25,0.3,0.42,314015274,1266148199,2982,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
47.7,2026-05-16T18:18:05,0016c001f10c2ef6,7.4,1.7,5.7,0.0,7809,702,7107,9.0,0.23,0.3,0.41,314018360,1266159790,3086,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
48.2,2026-05-16T18:18:06,0016c001f10c2ef6,5.6,2.8,2.8,0.0,7809,702,7107,9.0,0.23,0.3,0.41,314021550,1266171381,3190,11591,1.3,234.1,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
48.7,2026-05-16T18:18:06,0016c001f10c2ef6,5.8,1.7,4.1,0.0,7809,702,7107,9.0,0.23,0.3,0.41,314025717,1266213731,4167,42350,1.3,234.0,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
49.2,2026-05-16T18:18:06,0016c001f10c2ef6,6.9,1.7,5.2,0.0,7809,702,7107,9.0,0.23,0.3,0.41,314028855,1266225322,3138,11591,1.3,234.0,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
49.7,2026-05-16T18:18:07,0016c001f10c2ef6,5.3,1.2,4.1,0.0,7809,702,7107,9.0,0.23,0.3,0.41,314031945,1266236979,3090,11657,1.3,234.0,3.1,2.0,27,14,0,0,0,0,0,0.0,0,0,0,0,0,0
